,0
1817,809
1818,663
1819,998
1820,679
1821,64812
1822,1079
1823,491
1824,543
1825,684
1826,656
1827,684
1828,519
1829,677
1830,500
1831,521
1832,806
1833,539
1834,64819
1835,1024
1836,492
1837,646
1838,676
1839,515
1840,941
1841,706
1842,1003
1843,568
1844,652
1845,593
1846,975
1847,565
1848,673
1849,697
1850,530
1851,527
1852,743
1853,1106
1854,620
1855,673
1856,629
1857,621
1858,733
1859,65533
1860,483
1861,490
1862,867
1863,618
1864,514
1865,1112
1866,880
1867,659
1868,105
1869,962
1870,501
1871,694
1872,879
1873,438
1874,979
1875,572
1876,842
1877,674
1878,634
1879,1244
1880,561
1881,568
1882,521
1883,525
1884,995
1885,596
1886,494
1887,694
1888,604
1889,767
1890,540
1891,637
1892,889
1893,1070
1894,682
1895,1062
1896,975
1897,958
1898,686
1899,536
1900,65518
1901,1003
1902,1045
1903,697
1904,498
1905,959
1906,643
1907,962
1908,526
1909,1048
1910,684
1911,495
1912,668
1913,687
1914,720
1915,1109
1916,699
1917,490
1918,1007
1919,654
1920,1125
1921,668
1922,704
1923,1200
1924,540
1925,640
1926,677
1927,653
1928,489
1929,704
1930,600
1931,1010
1932,705
1933,717
1934,623
1935,1244
1936,610
1937,1004
1938,868
1939,740
1940,955
1941,489
1942,706
1943,586
1944,921
1945,977
1946,714
1947,883
1948,856
1949,64822
1950,1101
1951,749
1952,621
1953,706
1954,1069
1955,614
1956,690
1957,671
1958,686
1959,484
1960,572
1961,533
1962,599
1963,670
1964,593
1965,684
1966,493
1967,670
1968,635
1969,700
1970,1077
1971,589
1972,1280
1973,684
1974,813
1975,665
1976,1068
1977,938
1978,542
1979,1281
1980,494
1981,719
1982,685
1983,731
1984,663
1985,933
1986,239
1987,595
1988,547
1989,1206
1990,617
1991,678
1992,599
1993,1187
1994,719
1995,705
1996,500
1997,514
1998,551
1999,490
2000,535
2001,552
2002,488
2003,667
2004,670
2005,546
2006,530
2007,672
2008,1077
2009,948
2010,958
2011,645
2012,1046
2013,765
2014,580
2015,846
2016,536
2017,676
2018,815
2019,1235
2020,785
2021,799
2022,579
2023,1015
2024,525
2025,533
2026,554
2027,631
2028,579
2029,779
2030,533
2031,529
2032,835
2033,679
2034,788
2035,1103
2036,764
2037,515
2038,1338
2039,65532
2040,857
2041,619
2042,679
2043,912
2044,484
2045,722
2046,668
2047,865
2048,790
2049,542
2050,565
2051,514
2052,568
2053,514
2054,500
2055,495
2056,64824
2057,941
2058,662
2059,747
2060,775
2061,628
2062,505
2063,533
2064,673
2065,837
2066,540
2067,1232
2068,626
2069,954
2070,770
2071,535
2072,628
2073,604
2074,531
2075,636
2076,670
2077,659
2078,864
2079,742
2080,659
2081,945
2082,691
2083,610
2084,542
2085,733
2086,1119
2087,685
2088,686
2089,544
2090,522
2091,547
2092,698
2093,667
2094,716
2095,545
2096,847
2097,708
2098,682
2099,713
2100,566
2101,497
2102,1176
2103,684
2104,1073
2105,312
2106,603
2107,739
2108,683
2109,710
2110,88
2111,533
2112,782
2113,974
2114,793
2115,969
2116,695
2117,994
2118,566
2119,578
2120,532
2121,695
2122,35
2123,1017
2124,648
2125,815
2126,627
2127,616
2128,1339
2129,65534
2130,671
2131,525
2132,723
2133,570
2134,681
2135,611
2136,650
2137,685
2138,730
2139,698
2140,1055
2141,695
2142,1088
2143,878
2144,555
2145,761
2146,533
2147,956
2148,656
2149,543
2150,555
2151,514
2152,794
2153,484
2154,573
2155,1209
2156,771
2157,513
2158,696
2159,933
2160,64844
2161,1116
2162,710
2163,659
2164,689
2165,1069
2166,516
2167,644
2168,482
2169,661
2170,589
2171,786
2172,542
2173,693
2174,677
2175,818
2176,929
2177,508
2178,491
2179,580
2180,539
2181,536
2182,1193
2183,485
2184,584
2185,510
2186,786
2187,847
2188,64808
2189,1002
2190,998
2191,490
2192,674
2193,513
2194,522
2195,531
2196,64827
2197,1098
2198,628
2199,722
2200,548
2201,644
2202,906
2203,561
2204,514
2205,619
2206,661
2207,907
2208,578
2209,587
2210,960
2211,569
2212,826
2213,653
2214,514
2215,668
2216,985
2217,560
2218,500
2219,621
2220,939
2221,718
2222,697
2223,589
2224,808
2225,678
2226,1063
2227,660
2228,1247
2229,683
2230,682
2231,680
2232,638
2233,720
2234,656
2235,636
2236,495
2237,647
2238,579
2239,736
2240,672
2241,776
2242,818
2243,684
2244,656
2245,494
2246,888
2247,513
2248,605
2249,546
2250,717
2251,1271
2252,570
2253,1131
2254,1233
2255,758
2256,710
2257,757
2258,656
2259,598
2260,65515
2261,1056
2262,546
2263,738
2264,512
2265,1044
2266,1168
2267,64944
2268,65289
2269,65411
2270,997
2271,661
2272,566
2273,681
2274,723
2275,669
2276,760
2277,677
2278,838
2279,926
2280,777
2281,659
2282,512
2283,740
2284,928
2285,541
2286,1219
2287,575
2288,1282
2289,921
2290,712
2291,680
2292,693
2293,662
2294,1015
2295,519
2296,684
2297,1405
2298,65535
2299,717
2300,718
2301,690
2302,687
2303,713
2304,646
2305,592
2306,898
2307,488
2308,723
2309,583
2310,652
2311,717
2312,615
2313,1112
2314,701
2315,565
2316,530
2317,662
2318,554
2319,717
2320,64807
2321,64771
2322,64713
2323,64675
2324,64730
2325,64824
2326,64949
2327,65075
2328,65215
2329,65390
2330,65482
2331,1085
2332,530
2333,1331
2334,65535
2335,620
2336,707
2337,760
2338,11
2339,1029
2340,531
2341,547
2342,535
2343,318
2344,990
2345,927
2346,1266
2347,64728
2348,960
2349,1023
2350,506
2351,587
2352,866
2353,809
2354,1185
2355,763
2356,1222
2357,501
2358,946
2359,889
2360,539
2361,672
2362,759
2363,1247
2364,684
2365,681
2366,653
2367,682
2368,591
2369,534
2370,664
2371,670
2372,591
2373,544
2374,785
2375,1002
2376,538
2377,1085
2378,619
2379,718
2380,718
2381,658
2382,1019
2383,521
2384,1005
2385,639
2386,679
2387,689
2388,645
2389,615
2390,564
2391,588
2392,988
2393,693
2394,947
2395,792
2396,1056
2397,755
2398,1136
2399,813
2400,602
2401,586
2402,559
2403,671
2404,527
2405,692
2406,1283
2407,65532
2408,597
2409,524
2410,665
2411,714
2412,988
2413,658
2414,521
2415,1180
2416,27
2417,65476
2418,1002
2419,1111
2420,694
2421,1051
2422,683
2423,98
2424,1072
2425,727
2426,741
2427,633
2428,679
2429,530
2430,807
2431,741
2432,669
2433,713
2434,969
2435,842
2436,685
2437,1177
2438,772
2439,64810
2440,1081
2441,716
2442,537
2443,652
2444,1034
2445,492
2446,512
2447,586
2448,514
2449,710
2450,1171
2451,648
2452,498
2453,647
2454,534
2455,530
2456,712
2457,592
2458,683
2459,803
2460,640
2461,1025
2462,719
2463,518
2464,652
2465,813
2466,729
2467,654
2468,64809
2469,1024
2470,1077
2471,859
2472,556
2473,1177
2474,692
2475,64811
2476,1003
2477,675
2478,580
2479,595
2480,716
2481,698
2482,747
2483,1187
2484,604
2485,742
2486,704
2487,645
2488,668
2489,612
2490,675
2491,541
2492,523
2493,1386
2494,65535
2495,935
2496,505
2497,542
2498,230
2499,502
2500,513
2501,495
2502,588
2503,517
2504,557
2505,499
2506,1008
2507,504
2508,677
