,0
2889,822
2890,653
2891,777
2892,785
2893,536
2894,1015
2895,923
2896,480
2897,707
2898,552
2899,684
2900,983
2901,558
2902,579
2903,1276
2904,526
2905,673
2906,598
2907,516
2908,619
2909,664
2910,520
2911,751
2912,795
2913,586
2914,647
2915,769
2916,964
2917,706
2918,1233
2919,687
2920,499
2921,616
2922,666
2923,664
2924,1229
2925,717
2926,487
2927,872
2928,510
2929,1057
2930,720
2931,825
2932,521
2933,519
2934,948
2935,721
2936,906
2937,828
2938,739
2939,507
2940,601
2941,647
2942,643
2943,593
2944,64817
2945,949
2946,858
2947,659
2948,1073
2949,508
2950,804
2951,754
2952,1206
2953,64815
2954,1101
2955,532
2956,1026
2957,1109
2958,64814
2959,1089
2960,490
2961,686
2962,1252
2963,647
2964,900
2965,1235
2966,623
2967,619
2968,551
2969,664
2970,658
2971,595
2972,1085
2973,703
2974,809
2975,1087
2976,783
2977,697
2978,775
2979,590
2980,814
2981,555
2982,645
2983,489
2984,1197
2985,64824
2986,980
2987,951
2988,519
2989,722
2990,668
2991,619
2992,535
2993,648
2994,498
2995,911
2996,496
2997,64814
2998,1132
2999,531
3000,562
3001,1127
3002,702
3003,1015
3004,64808
3005,1027
3006,662
3007,503
3008,693
3009,1143
3010,550
3011,932
3012,500
3013,1110
3014,984
3015,637
3016,65533
3017,1196
3018,688
3019,804
3020,638
3021,524
3022,681
3023,694
3024,808
3025,702
3026,530
3027,562
3028,752
3029,599
3030,634
3031,515
3032,667
3033,493
3034,495
3035,890
3036,1119
3037,670
3038,810
3039,757
3040,675
3041,845
3042,978
3043,579
3044,854
3045,771
3046,542
3047,591
3048,546
3049,494
3050,686
3051,507
3052,740
3053,673
3054,682
3055,506
3056,637
3057,660
3058,854
3059,579
3060,742
3061,960
3062,1045
3063,651
3064,528
3065,498
3066,708
3067,64805
3068,1083
3069,758
3070,805
3071,672
3072,634
3073,1124
3074,679
3075,818
3076,539
3077,605
3078,658
3079,1082
3080,539
3081,542
3082,555
3083,658
3084,655
3085,652
3086,563
3087,1254
3088,1146
3089,652
3090,663
3091,669
3092,569
3093,677
3094,488
3095,719
3096,738
3097,671
3098,615
3099,553
3100,511
3101,1165
3102,718
3103,672
3104,762
3105,730
3106,611
3107,1073
3108,789
3109,755
3110,578
3111,1088
3112,528
3113,544
3114,764
3115,677
3116,65533
3117,665
3118,638
3119,495
3120,1289
3121,673
3122,64809
3123,1090
3124,780
3125,567
3126,681
3127,678
3128,64819
3129,969
3130,530
3131,697
3132,664
3133,529
3134,664
3135,112
3136,666
3137,858
3138,731
3139,735
3140,735
3141,661
3142,664
3143,672
3144,661
3145,668
3146,634
3147,1274
3148,855
3149,941
3150,535
3151,557
3152,537
3153,656
3154,679
3155,749
3156,535
3157,646
3158,677
3159,193
3160,868
3161,536
3162,528
3163,692
3164,521
3165,1202
3166,739
3167,681
3168,692
3169,990
3170,505
3171,673
3172,1055
3173,667
3174,907
3175,1168
3176,682
3177,698
3178,507
3179,1093
3180,637
3181,536
3182,493
3183,545
3184,594
3185,1091
3186,698
3187,655
3188,665
3189,860
3190,668
3191,775
