,0
2656,848
2657,1133
2658,558
2659,597
2660,800
2661,680
2662,723
2663,620
2664,678
2665,509
2666,536
2667,64831
2668,1020
2669,910
2670,862
2671,676
2672,1032
2673,528
2674,690
2675,965
2676,1211
2677,1052
2678,490
2679,690
2680,996
2681,603
2682,545
2683,838
2684,858
2685,518
2686,646
2687,525
2688,497
2689,1013
2690,688
2691,632
2692,528
2693,569
2694,486
2695,787
2696,808
2697,964
2698,709
2699,610
2700,562
2701,663
2702,676
2703,509
2704,700
2705,682
2706,717
2707,466
2708,513
2709,550
2710,822
2711,821
2712,65485
2713,979
2714,604
2715,690
2716,842
2717,672
2718,707
2719,699
2720,1139
2721,532
2722,659
2723,725
2724,644
2725,680
2726,547
2727,959
2728,676
2729,498
2730,795
2731,493
2732,696
2733,942
2734,703
2735,692
2736,1027
2737,871
2738,537
2739,708
2740,669
2741,894
2742,498
2743,554
2744,750
2745,582
2746,726
2747,934
2748,659
2749,665
2750,583
2751,592
2752,1211
2753,616
2754,618
2755,1233
2756,739
2757,957
2758,1233
2759,848
2760,64808
2761,944
2762,506
2763,550
2764,1146
2765,674
2766,704
2767,510
2768,636
2769,493
2770,508
2771,595
2772,64806
2773,997
2774,1035
2775,617
2776,521
2777,816
2778,1137
2779,614
2780,574
2781,681
2782,1446
2783,4
2784,732
2785,520
2786,673
2787,750
2788,649
2789,671
2790,972
2791,665
2792,1370
2793,0
2794,643
2795,1140
2796,1006
2797,644
2798,64801
2799,1026
2800,1081
2801,850
2802,1121
2803,515
2804,749
2805,749
2806,496
2807,759
2808,534
2809,500
2810,1174
2811,683
2812,493
2813,1003
2814,502
2815,550
2816,64812
2817,1086
2818,856
2819,337
2820,1035
2821,393
2822,870
2823,552
2824,887
2825,665
2826,664
2827,64660
2828,1010
2829,755
2830,525
2831,676
2832,64817
2833,975
2834,1183
2835,699
2836,979
2837,682
2838,670
2839,1069
2840,549
2841,1074
2842,732
2843,736
2844,677
2845,799
2846,674
2847,683
2848,560
2849,679
2850,773
2851,1063
2852,1240
2853,805
2854,504
2855,668
2856,1244
2857,545
2858,713
2859,966
2860,744
2861,749
2862,1065
2863,510
2864,626
2865,550
2866,665
2867,490
2868,504
2869,755
2870,829
2871,495
2872,1034
2873,295
2874,1163
2875,532
2876,648
2877,1203
2878,540
2879,161
2880,575
2881,527
2882,646
