,0
805,1
806,6
807,7
808,5
809,6
810,5
811,12
812,3
813,9
814,10
815,5
816,10
817,3
818,9
819,8
820,8
821,7
822,9
823,10
824,4
825,1
826,10
827,3
828,9
829,3
830,8
831,10
832,7
833,7
834,5
835,4
836,6
837,2
838,4
839,11
840,0
841,11
842,7
843,4
844,8
845,11
846,8
847,5
848,6
849,7
850,4
851,4
852,7
853,3
854,8
855,5
856,6
857,8
858,6
859,7
860,5
861,4
862,9
863,8
864,5
865,5
866,3
867,3
868,4
869,9
870,12
871,4
872,10
873,7
874,2
875,5
876,4
877,7
878,5
879,5
880,6
881,3
882,7
883,8
884,8
885,7
886,10
887,3
888,6
889,4
890,9
891,7
892,8
893,5
894,5
895,7
896,7
897,9
898,9
899,5
900,6
901,3
902,7
903,5
904,6
905,7
906,5
907,4
908,6
909,5
910,3
911,9
912,4
913,4
914,8
915,6
916,5
917,6
918,4
919,6
920,5
921,4
922,11
923,9
924,9
925,6
926,8
927,6
928,11
929,9
930,5
931,8
932,7
933,8
934,6
935,7
936,7
937,6
938,8
939,10
940,5
941,3
942,5
943,5
944,5
945,6
946,9
947,7
948,10
949,5
950,8
951,5
952,5
953,5
954,3
955,6
956,4
957,5
958,9
959,5
960,3
961,11
962,7
963,5
964,5
965,7
966,9
967,7
968,5
969,6
970,3
971,6
972,10
973,6
974,5
975,6
976,4
977,6
978,9
979,7
980,9
981,7
982,4
983,9
984,7
985,7
986,4
987,9
988,5
989,2
990,7
991,8
992,3
993,6
994,5
995,9
996,1
997,4
998,5
999,8
1000,8
1001,4
1002,8
1003,2
1004,7
1005,8
1006,0
1007,5
1008,6
1009,6
1010,8
1011,5
1012,4
1013,6
1014,5
1015,7
1016,10
1017,8
1018,2
1019,7
1020,7
1021,3
1022,5
1023,8
1024,5
1025,10
1026,4
1027,6
1028,6
1029,5
1030,5
1031,2
1032,9
1033,4
1034,10
1035,5
1036,5
1037,3
1038,4
1039,7
1040,10
1041,5
1042,5
1043,5
1044,4
1045,4
1046,7
1047,9
1048,8
1049,7
1050,6
1051,5
1052,6
1053,7
1054,7
1055,2
1056,7
1057,5
1058,9
1059,6
1060,5
1061,8
1062,2
1063,5
1064,7
1065,5
1066,11
1067,8
1068,3
1069,4
1070,7
1071,3
1072,11
1073,8
1074,2
1075,8
1076,2
1077,5
1078,11
1079,7
1080,10
1081,4
1082,5
1083,7
1084,4
1085,8
1086,8
1087,3
1088,6
1089,5
1090,7
1091,3
1092,9
1093,5
1094,6
1095,8
1096,9
1097,7
1098,4
1099,8
1100,8
1101,8
1102,8
1103,8
1104,3
1105,4
1106,11
1107,6
1108,5
1109,7
1110,3
1111,6
1112,9
1113,4
1114,10
1115,8
1116,7
1117,6
1118,9
1119,6
1120,5
1121,6
1122,5
1123,5
1124,4
1125,7
1126,5
1127,3
1128,11
1129,7
1130,9
1131,6
1132,6
1133,4
1134,11
1135,11
1136,7
1137,4
1138,12
1139,7
1140,7
1141,10
1142,3
1143,9
1144,10
1145,8
1146,9
1147,4
1148,3
1149,7
1150,5
1151,8
1152,10
1153,6
1154,6
1155,7
1156,5
1157,7
1158,3
1159,10
1160,7
1161,9
1162,8
1163,12
1164,4
1165,8
1166,7
1167,3
1168,7
1169,7
1170,5
1171,5
1172,8
1173,10
1174,6
1175,10
1176,7
1177,7
1178,8
1179,6
1180,2
1181,5
1182,10
1183,8
1184,5
1185,11
1186,0
1187,6
1188,2
1189,7
1190,9
1191,10
1192,8
1193,7
1194,6
1195,8
1196,3
1197,6
1198,6
1199,8
1200,12
1201,11
1202,7
1203,7
1204,11
1205,10
1206,2
1207,7
1208,8
1209,3
1210,8
1211,6
1212,5
1213,4
1214,6
1215,5
1216,9
1217,11
1218,14
1219,6
1220,5
1221,6
1222,6
1223,2
1224,11
1225,12
1226,5
1227,6
1228,7
1229,5
1230,4
1231,11
1232,5
1233,4
1234,12
1235,5
1236,5
1237,8
1238,8
1239,12
1240,11
1241,4
1242,7
1243,5
1244,9
1245,10
1246,8
1247,8
1248,5
1249,9
1250,5
1251,3
1252,5
1253,9
1254,5
1255,8
1256,4
1257,7
1258,6
1259,3
1260,7
1261,7
1262,6
1263,6
1264,7
1265,5
1266,5
1267,7
1268,9
1269,9
1270,11
1271,3
1272,6
1273,5
1274,4
1275,4
1276,9
1277,8
1278,5
1279,4
1280,9
1281,4
1282,7
1283,7
1284,5
1285,4
1286,9
1287,6
1288,5
1289,4
1290,4
1291,4
1292,1
1293,6
1294,7
1295,3
1296,5
1297,6
1298,1
